date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Apr 9,home,Spring Hill College (JV),W,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,korselschouestccyc,Korsel Schouest,,,
Apr 21,home,Baton Rouge,W,6-5,6.0,5.0,1.0,win,20150421_d87e,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20150421_d87e,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Delgado,delgadocommunitycollege,korselschouestccyc,Korsel Schouest,,,
Apr 29,home,Baton Rouge,W,13-9,13.0,9.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,korselschouestccyc,Korsel Schouest,,,
Feb 7,home,Wabash Valley,L,21-9,21.0,9.0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Feb 8,home,Wabash Valley,L,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Feb 8,home,Wabash Valley,L,16-0,16.0,0.0,16.0,win,20150208_fi4r,0.0,0.0,0.0,,,,0.0,,,,,16.0,win,20150208_fi4r,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Feb 14,home,McHenry County,L,9-5,9.0,5.0,4.0,win,20150214_62et,0.0,0.0,0.0,,,,0.0,,,,,4.0,win,20150214_62et,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Feb 14,home,McHenry County,W,11-5,11.0,5.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Feb 25,home,Williams Baptist JV,W,14-4,14.0,4.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Feb 25,home,Williams Baptist JV,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 3,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 3,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 3,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 3,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 9,home,Cleveland State,W,13-11,13.0,11.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 9,home,Cleveland State,W,9-4,9.0,4.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 18,home,Morton,W,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 18,home,Morton,W,12-2,12.0,2.0,10.0,win,20150318_xlwj,0.0,0.0,0.0,,,,0.0,,,,,10.0,win,20150318_xlwj,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 20,home,Southwest Tennessee,L,8-2,8.0,2.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 21,home,Southwest Tennessee,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Mar 21,home,Southwest Tennessee,W,7-6,7.0,6.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 2,home,Chattanooga State,W,13-2,13.0,2.0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 2,home,Chattanooga State,W,18-6,18.0,6.0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 3,home,Chattanooga State,L,14-11,14.0,11.0,3.0,win,20150403_32kw,0.0,0.0,0.0,,,,0.0,,,,,3.0,win,20150403_32kw,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 7,home,Columbia State,W,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 8,home,Martin Methodist JV,W,19-15,19.0,15.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 8,home,Martin Methodist JV,W,10-3,10.0,3.0,7.0,win,20150408_qwh7,0.0,0.0,0.0,,,,0.0,,,,,7.0,win,20150408_qwh7,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 17,home,Walters State,W,11-8,11.0,8.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 17,home,Walters State,W,1-0,1.0,0.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 18,home,Walters State,L,7-5,7.0,5.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 21,home,Bethel University,W,14-1,14.0,1.0,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Apr 21,home,Bethel University,W,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Jackson State,jacksonstatecommunitycollege,christianvickyibz,Christian Vick,,,
Feb 25,home,Hastings College JV,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Feb 25,home,Hastings College JV,W,4-0,4.0,0.0,4.0,win,20150225_hsp3,3.0,0.0,1.0,,,,0.0,,2.0,,,4.0,win,20150225_hsp3,,,,1.0,0.0,,,,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 5,home,Colby,W,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 7,home,Lamar,W,5-2,5.0,2.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 7,home,Lamar,L,11-0,11.0,0.0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 8,home,Lamar,L,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 8,home,Lamar,L,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 14,home,Trinidad State,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 14,home,Trinidad State,L,7-4,7.0,4.0,3.0,win,20150314_f4bd,2.0,0.0,0.0,,,,0.0,1.0,,,,3.0,win,20150314_f4bd,,,,0.0,0.0,,,2.0,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 15,home,Trinidad State,L,9-5,9.0,5.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 15,home,Trinidad State,L,14-10,14.0,10.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 19,home,Colby,W,5-4,5.0,4.0,1.0,win,20150319_6p99,4.0,0.0,3.0,1.0,,,0.0,,,,,1.0,win,20150319_6p99,,,,4.0,1.0,,1.0,,,4.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 31,home,Southeast,W,6-2,6.0,2.0,4.0,win,20150331_5n16,2.0,2.0,2.0,,,2.0,3.0,1.0,,,,4.0,win,20150331_5n16,,,,8.0,2.0,,,,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Mar 31,home,Southeast,W,9-6,9.0,6.0,3.0,win,20150331_hynv,3.0,0.0,1.0,,,,0.0,,,,,3.0,win,20150331_hynv,,,,1.0,0.0,1.0,,1.0,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 4,home,Western Nebraska,L,8-6,8.0,6.0,2.0,win,20150404_h38k,2.0,1.0,1.0,,,,0.0,,1.0,,,2.0,win,20150404_h38k,1.0,,,1.0,0.0,,,,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 4,home,Western Nebraska,W,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 5,home,Western Nebraska,W,6-1,6.0,1.0,5.0,win,20150405_n5v8,1.0,1.0,0.0,,,,0.0,,,,,5.0,win,20150405_n5v8,1.0,,1.0,0.0,0.0,,,,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 5,home,Western Nebraska,L,10-8,10.0,8.0,2.0,win,20150405_tni8,2.0,0.0,0.0,,,,0.0,,2.0,,,2.0,win,20150405_tni8,2.0,,,0.0,0.0,,,,,4.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 11,home,Otero,L,6-1,6.0,1.0,5.0,win,20150411_jgl2,1.0,0.0,0.0,,,,0.0,2.0,,,,5.0,win,20150411_jgl2,,,,0.0,0.0,,,1.0,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 11,home,Otero,W,3-2,3.0,2.0,1.0,win,20150411_zpxa,2.0,1.0,1.0,1.0,,,0.0,1.0,,,,1.0,win,20150411_zpxa,,,,2.0,1.0,,1.0,,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 12,home,Otero,W,6-5,6.0,5.0,1.0,win,20150412_i7pu,3.0,0.0,0.0,,,,0.0,,1.0,,,1.0,win,20150412_i7pu,,,1.0,0.0,0.0,,,2.0,,4.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 12,home,Otero,L,10-3,10.0,3.0,7.0,win,20150412_wxv1,2.0,0.0,1.0,,,,0.0,,,,,7.0,win,20150412_wxv1,,,,1.0,0.0,,1.0,,,2.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 22,home,Garden City,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 23,home,Northeastern,L,6-4,6.0,4.0,2.0,win,20150423_i4mj,3.0,0.0,1.0,,,,0.0,,1.0,,,2.0,win,20150423_i4mj,,,,1.0,0.0,,1.0,,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 23,home,Northeastern,L,10-1,10.0,1.0,9.0,win,20150423_1o0r,3.0,0.0,0.0,,,,0.0,,,,,9.0,win,20150423_1o0r,,,,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 25,home,York College JV,W,3-0,3.0,0.0,3.0,win,20150425_4nh2,3.0,0.0,1.0,,,,0.0,,1.0,,,3.0,win,20150425_4nh2,,,,1.0,0.0,,,1.0,,3.0,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Apr 25,home,York College JV,W,10-2,10.0,2.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylankuritzvxbb,Kylan Kuritz,,,
Jan 30,home,Central Florida,W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Jan 31,home,Seminole State (FL),W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Jan 31,home,Seminole State (FL),W,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Feb 2,home,Northwood JV,W,10-0,10.0,0.0,10.0,win,20150202_qyxn,0.0,0.0,0.0,,,,0.0,,,,,10.0,win,20150202_qyxn,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Feb 3,home,St. Johns River State,L,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Feb 11,home,Eastern Florida State,W,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Feb 17,home,Miami Dade,W,13-6,13.0,6.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Feb 20,home,Polk State,W,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Feb 21,home,Hillsborough,L,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Feb 22,home,Hillsborough,W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Feb 23,home,Northwood JV,W,12-2,12.0,2.0,10.0,win,20150223_dvnr,0.0,0.0,0.0,,,,0.0,,,,,10.0,win,20150223_dvnr,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 4,home,Broward,W,7-3,7.0,3.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 6,home,Indian River State,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 11,home,Eastern Florida State,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 12,home,ASA Miami,W,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 16,home,St. Thomas JV,W,7-0,7.0,0.0,7.0,win,20150316_xir7,0.0,0.0,0.0,,,,0.0,,,,,7.0,win,20150316_xir7,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 18,home,Miami Dade,W,7-0,7.0,0.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 20,home,Broward,L,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 25,home,Indian River State,L,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 26,home,ASA Miami,W,15-8,15.0,8.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Apr 1,home,Eastern Florida State,W,6-3,6.0,3.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Apr 3,home,Miami Dade,W,11-2,11.0,2.0,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Apr 8,home,Broward,L,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Apr 10,home,Indian River State,W,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Apr 14,home,Miami Dade,L,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Apr 16,home,ASA Miami,W,16-1,16.0,1.0,15.0,win,,,,,,,,,,,,,15.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Apr 18,home,IMG Academy,W,5-0,5.0,0.0,5.0,win,20150418_g5n9,0.0,0.0,0.0,,,,0.0,,,,,5.0,win,20150418_g5n9,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Apr 22,home,Eastern Florida State,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
May 13,home,Northwest Florida State,L,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,christurner2wej,Chris Turner,,,
Mar 14,home,Mercyhurst North East,,,,,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 14,home,Mercyhurst North East,,,,,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 14,home,Mercyhurst North East,,,,,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 14,home,Mercyhurst North East,,,,,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 15,home,Mercyhurst North East,,,,,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 18,home,Potomac State,L,7-0,7.0,0.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 19,home,Frederick,L,15-1,15.0,1.0,14.0,win,20150319_jkv3,1.0,0.0,0.0,,,,0.0,,,,,14.0,win,20150319_jkv3,,,,0.0,0.0,,,,,1.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 21,home,Anne Arundel,W,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 21,home,Anne Arundel,W,11-1,11.0,1.0,10.0,win,20150321_lkko,0.0,1.0,0.0,,,,1.0,,,,,10.0,win,20150321_lkko,,1.0,,0.0,0.0,,,,,1.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 22,home,Shenandoah University,W,6-1,6.0,1.0,5.0,win,20150322_g0w6,0.0,0.0,0.0,,,,0.0,,,,1.0,5.0,win,20150322_g0w6,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 22,home,Shenandoah University,W,14-4,14.0,4.0,10.0,win,20150322_rv5f,2.0,0.0,0.0,,,,0.0,,1.0,,,10.0,win,20150322_rv5f,,,,0.0,0.0,,,,,2.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 26,home,Montgomery,L,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 28,home,CCBC Dundalk,W,14-1,14.0,1.0,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 28,home,CCBC Dundalk,W,11-1,11.0,1.0,10.0,win,20150328_xv7h,2.0,1.0,0.0,,,,0.0,1.0,,,,10.0,win,20150328_xv7h,,,,0.0,0.0,,,,,3.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 29,home,Corning,W,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 29,home,Corning,W,12-4,12.0,4.0,8.0,win,20150329_qlkl,1.0,0.0,0.0,,,,0.0,,,,,8.0,win,20150329_qlkl,,,,0.0,0.0,,,,,1.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 30,home,Corning,L,8-3,8.0,3.0,5.0,win,20150330_spqr,1.0,0.0,0.0,,,,0.0,,,,,5.0,win,20150330_spqr,,,,0.0,0.0,,,,,1.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Mar 30,home,Corning,W,10-4,10.0,4.0,6.0,win,20150330_ti5t,0.0,1.0,0.0,,,,0.0,,,,,6.0,win,20150330_ti5t,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Apr 4,home,CCBC Essex,L,12-5,12.0,5.0,7.0,win,20150404_j1t1,1.0,0.0,0.0,,,,0.0,,1.0,,,7.0,win,20150404_j1t1,,,,0.0,0.0,,,,,1.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Apr 4,home,CCBC Essex,L,15-3,15.0,3.0,12.0,win,20150404_bf2y,1.0,0.0,0.0,,,,0.0,,,,,12.0,win,20150404_bf2y,,,,0.0,0.0,,,,,1.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Apr 6,home,Shenandoah University,W,8-2,8.0,2.0,6.0,win,20150406_3e27,0.0,0.0,0.0,,,,0.0,,,,,6.0,win,20150406_3e27,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
Apr 6,home,Shenandoah University,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Hagerstown,hagerstowncommunitycollege,tylershankwwvj,Tyler Shank,,,
