season,njcaa_season,team,team_id,player_id,player_name,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2024,2023-24,South Mountain,southmountaincommunitycollege,mattelliot0bnq,Matt Elliot,0.0,0.0,1.0,0.0,6.3,7.0,8.0,6.0,5.6,10.0,13.0,0.0,8.571,66.0,2.0,10.0,18.571,8.0,14.286,1.786,11.429
2024,2023-24,South Mountain,southmountaincommunitycollege,matthewlighthallsmzk,Matthew Lighthall,2.0,0.0,0.0,0.0,9.2,9.0,6.0,6.0,7.54,7.0,10.0,,5.87,97.0,1.798,8.804,9.783,7.376,6.848,0.928,5.87
2024,2023-24,South Mountain,southmountaincommunitycollege,maxmazinterahtc,Max Mazinter,4.0,0.0,2.0,0.0,15.3,12.0,11.0,8.0,6.470000000000001,12.0,14.0,0.0,4.706,121.0,1.207,7.059,8.235,3.806,7.059,1.855,6.471
2024,2023-24,South Mountain,southmountaincommunitycollege,nikolasmillerig55,Nikolas Miller,5.0,2.0,1.0,0.0,22.2,21.0,9.0,9.0,7.529999999999999,10.0,26.0,0.667,3.649,156.0,1.285,8.514,10.541,3.053,4.054,1.328,3.649
2024,2023-24,South Mountain,southmountaincommunitycollege,nikorosellarxr,Niko Rosell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Mountain,southmountaincommunitycollege,raulparadasmnw,Raul Parada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Mountain,southmountaincommunitycollege,stephenhernandezlgx6,Stephen Hernandez,3.0,2.0,1.0,0.0,19.4,13.0,9.0,7.0,5.52,9.0,25.0,0.667,3.247,175.0,0.955,6.031,11.598,2.561,4.175,1.63,4.175
2024,2023-24,South Mountain,southmountaincommunitycollege,strydersalaswevx,Stryder Salas,0.0,0.0,0.0,1.0,5.0,8.0,3.0,2.0,5.33,1.0,6.0,,3.6,158.0,2.666,14.4,10.8,9.594,1.8,0.188,5.4
2024,2023-24,South Mountain,southmountaincommunitycollege,wyliewatershaso,Wylie Waters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Mountain,southmountaincommunitycollege,zacchapmanqhwf,Zac Chapman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,adamwaltersa6tf,Adam Walters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,alonzoraigosan198,Alonzo Raigosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,anthonymartineztw5w,Anthony Martinez,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,,0.0,,2.0,9.0,27.0,9.0,0.0,0.0,0.0
2024,2023-24,South Suburban,southsuburbancollege,christianholmessvzd,Christian Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,davidholmes0udk,David Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,davidzaragozafzh7,David Zaragoza,1.0,1.0,0.0,0.0,4.2,6.0,3.0,3.0,1.71,2.0,6.0,1.0,6.429,88.0,1.836,12.857,12.857,3.664,4.286,1.17,6.429
2024,2023-24,South Suburban,southsuburbancollege,ericsantaguida6ebz,Eric Santaguida,1.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,1.75,2.0,3.0,,4.5,126.0,1.688,11.25,6.75,3.938,4.5,1.143,6.75
2024,2023-24,South Suburban,southsuburbancollege,evanpearceke7h,Evan Pearce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,jasonballardzxlb,Jason Ballard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,johnlemmy0wr,John Lemm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,joshwarnfwmq,Josh Warn,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.0,1.0,1.0,,0.0,,30.0,0.0,90.0,270.0,90.0,0.333,0.0
2024,2023-24,South Suburban,southsuburbancollege,juliansantoyojdkq,Julian Santoyo,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,,0.5,2.25,0.0,2.25,6.75,3.0,2.25
2024,2023-24,South Suburban,southsuburbancollege,keaganbobbittxc6y,Keagan Bobbitt,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.6,3.0,4.0,1.0,0.0,,0.12,0.0,7.2,1.08,5.4,5.0,0.0
2024,2023-24,South Suburban,southsuburbancollege,kennethjoneswbta,Kenneth Jones,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,,9.0,63.0,3.0,18.0,4.5,9.0,0.0,0.0,9.0
2024,2023-24,South Suburban,southsuburbancollege,lazarolirianolb9f,Lazaro Liriano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,lukazakmana4ox,Luka Zakman,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,4.5,4.5,4.5,4.5,1.0,0.0
2024,2023-24,South Suburban,southsuburbancollege,masondunlopaqot,Mason Dunlop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,maxhensler74sb,Max Hensler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,nathanielmacnamaraylks,Nathaniel Macnamara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,nathanruzich4fi1,Nathan Ruzich,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,,9.0,63.0,6.0,27.0,0.0,27.0,0.0,0.0,9.0
2024,2023-24,South Suburban,southsuburbancollege,ryangalbraithte75,Ryan Galbraith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,shanejonesbr71,Shane Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,South Suburban,southsuburbancollege,tylerstewartp3et,Tyler Stewart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,aaronpettyhnr3,Aaron Petty,0.0,0.0,0.0,0.0,2.3,2.0,0.0,0.0,1.6,0.0,3.0,,0.0,,1.565,7.826,11.739,6.261,0.0,0.0,0.0
2024,2023-24,Southeast,southeastcommunitycollege,aidanjohnsonbn4r,Aidan Johnson,0.0,1.0,0.0,0.0,3.2,4.0,6.0,6.0,11.0,5.0,5.0,1.0,16.875,34.0,4.688,11.25,14.062,30.938,14.062,0.455,16.875
2024,2023-24,Southeast,southeastcommunitycollege,averymoore8ua1,Avery Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,benayala0zg9,Ben Ayala,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,2.0,8.0,,0.0,,1.0,4.5,18.0,4.5,4.5,1.0,2.25
2024,2023-24,Southeast,southeastcommunitycollege,bradleyblakemoreg061,Bradley Blakemore,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,,0.0,,0.75,4.5,0.0,2.25,0.0,0.0,0.0
2024,2023-24,Southeast,southeastcommunitycollege,brandonlundquistuh2q,Brandon Lundquist,0.0,1.0,1.0,0.0,4.1,6.0,7.0,7.0,11.0,6.0,3.0,0.5,15.366,37.0,4.146,13.171,6.585,24.146,13.171,0.545,15.366
2024,2023-24,Southeast,southeastcommunitycollege,cameronteinertmhfv,Cameron Teinert,3.0,1.0,0.0,0.0,7.300000000000001,10.0,4.0,3.0,5.24,5.0,10.0,1.0,3.699,153.0,2.088,12.329,12.329,6.46,6.164,0.954,4.932
2024,2023-24,Southeast,southeastcommunitycollege,chasehouselog5fc9,Chase Houselog,0.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,6.0,1.0,2.0,,8.182,69.0,6.364,8.182,16.364,49.091,8.182,0.167,8.182
2024,2023-24,Southeast,southeastcommunitycollege,codybrussku6z,Cody Bruss,0.0,0.0,0.0,1.0,3.2,4.0,2.0,2.0,5.2,2.0,4.0,,5.625,101.0,2.875,11.25,11.25,14.625,5.625,0.385,5.625
2024,2023-24,Southeast,southeastcommunitycollege,colecarterjl16,Cole Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,dominicbentley1ccb,Dominic Bentley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,drakedonahoeydov,Drake Donahoe,0.0,0.0,1.0,0.0,1.2,3.0,6.0,6.0,7.5,2.0,2.0,0.0,45.0,13.0,8.75,22.5,15.0,56.25,15.0,0.267,45.0
2024,2023-24,Southeast,southeastcommunitycollege,drewbornerlcz0,Drew Borner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,eadenholtl2bn,Eaden Holt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,elliottpetersonpcfl,Elliott Peterson,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.5,1.0,0.0,,45.0,13.0,7.5,0.0,0.0,67.5,45.0,0.667,45.0
2024,2023-24,Southeast,southeastcommunitycollege,garrettwhitewb5n,Garrett White,1.0,0.0,1.0,0.0,6.3,8.0,3.0,3.0,6.75,3.0,9.0,0.0,4.286,132.0,2.341,11.429,12.857,9.643,4.286,0.444,4.286
2024,2023-24,Southeast,southeastcommunitycollege,jacksonkendallx19s,Jackson Kendall,0.0,0.0,0.0,0.0,5.2,4.0,1.0,1.0,2.7,1.0,5.0,,1.731,328.0,1.288,6.923,8.654,4.673,1.731,0.37,1.731
2024,2023-24,Southeast,southeastcommunitycollege,jasecarpenter0a2u,Jase Carpenter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,jasonjuarbeilyn,Jason Juarbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,jaxsoncahoyr0vy,Jaxson Cahoy,3.0,0.0,1.0,0.0,6.1,8.0,10.0,9.0,8.4,3.0,6.0,0.0,13.279,43.0,2.689,11.803,8.852,12.393,4.426,0.357,14.754
2024,2023-24,Southeast,southeastcommunitycollege,kameronarrington1u5b,Kameron Arrington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,kaylebcarpenternpst,Kayleb Carpenter,1.0,1.0,0.0,0.0,6.1,2.0,4.0,4.0,5.0,7.0,6.0,1.0,5.902,96.0,1.148,2.951,8.852,7.377,10.328,1.4,5.902
2024,2023-24,Southeast,southeastcommunitycollege,keinanlentell619h,Keinan Lentell,1.0,0.0,0.0,0.0,4.2,5.0,4.0,4.0,2.89,1.0,1.0,,8.571,66.0,1.879,10.714,2.143,6.193,2.143,0.346,8.571
2024,2023-24,Southeast,southeastcommunitycollege,kohlekerinspth,Kohle Kerin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,koreycozadz7dh,Korey Cozad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,landonmuellerjrc5,Landon Mueller,0.0,0.0,0.0,0.0,4.2,7.0,8.0,7.0,14.5,9.0,7.0,,15.0,38.0,5.119,15.0,15.0,31.071,19.286,0.621,17.143
2024,2023-24,Southeast,southeastcommunitycollege,loganlaperriere9pkt,Logan LaPerriere,0.0,1.0,1.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,0.5,13.5,42.0,3.0,13.5,9.0,13.5,13.5,1.0,18.0
2024,2023-24,Southeast,southeastcommunitycollege,maxpetersenxjcq,Max Petersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,peytonmooreqfir,Peyton Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,traetonbrandts89o,Traeton Brandt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeast,southeastcommunitycollege,tristenbrandtvfwc,Tristen Brandt,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.5,2.0,5.0,,0.0,,1.25,4.5,22.5,6.75,9.0,1.333,0.0
2024,2023-24,Southeast,southeastcommunitycollege,truittluth1e34,Truitt Luth,0.0,0.0,0.0,0.0,0.30000000000000004,1.0,7.0,6.0,12.0,5.0,1.0,,180.0,3.0,43.333,30.0,30.0,360.0,150.0,0.417,210.0
2024,2023-24,Southeast,southeastcommunitycollege,willbarrettbm6g,Will Barrett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,aidenwellszn1h,Aiden Wells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,alejandrosuarezwp10,Alejandro Suarez,2.0,1.0,0.0,0.0,9.2,9.0,3.0,3.0,3.74,9.0,10.0,1.0,2.935,193.0,1.385,8.804,9.783,3.659,8.804,2.406,2.935
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,austinjenningsxbao,Austin Jennings,0.0,0.0,0.0,0.0,0.2,2.0,5.0,3.0,7.5,3.0,0.0,,135.0,4.0,47.5,90.0,0.0,337.5,135.0,0.4,225.0
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,brycecape6ha4,Bryce Cape,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,0.0,0.0,18.0,0.0,0.0,,0.0
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,cadenvanmetereey7,Caden VanMeter,0.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,,9.0,63.0,3.5,18.0,4.5,13.5,9.0,0.667,13.5
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,carterhoodgnpb,Carter Hood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,coreycisselll1yr,Corey Cissell,2.0,0.0,1.0,0.0,6.2,14.0,11.0,11.0,6.5,6.0,8.0,0.0,15.968,36.0,3.306,20.323,11.613,9.435,8.71,0.923,15.968
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,darrinnewtontuw3,Darrin Newton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,diegogilxjjq,Diego Gil,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,,0.0,,3.0,9.0,9.0,18.0,9.0,0.5,0.0
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,gavinlake8xip,Gavin Lake,2.0,1.0,1.0,0.0,9.0,11.0,9.0,9.0,5.0,7.0,4.0,0.5,9.0,63.0,1.778,11.0,4.0,5.0,7.0,1.4,9.0
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,grantdalton24fj,Grant Dalton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,griffingladychpdji,Griffin Gladych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,israeldiaz8fzy,Israel Diaz,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3.0,3.0,6.75,6.0,1.0,,22.5,25.0,5.625,0.0,7.5,50.625,45.0,0.889,22.5
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,jakehamiltonx5k6,Jake Hamilton,2.0,1.0,1.0,0.0,11.2,13.0,10.0,9.0,3.92,7.0,10.0,0.5,7.232,78.0,1.511,10.446,8.036,3.15,5.625,1.786,8.036
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,johnkiebler6xwj,John Kiebler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,joshmayeswhgy,Josh Mayes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,kannoncatesxaa4,Kannon Cates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,klaytonwright3egf,Klayton Wright,0.0,0.0,0.0,0.0,2.2,4.0,6.0,6.0,16.75,5.0,2.0,,24.545,23.0,9.432,16.364,8.182,68.523,20.455,0.299,24.545
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,lanceditterline5yku,Lance Ditterline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,landonclinet7rb,Landon Cline,0.0,0.0,1.0,0.0,1.2,6.0,8.0,8.0,5.4,6.0,1.0,0.0,60.0,9.0,9.5,45.0,7.5,40.5,45.0,1.111,60.0
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,loganbaileyxm6k,Logan Bailey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,logancroleyfzln,Logan Croley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,parkermathishweh,Parker Mathis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,ryantaylor3lun,Ryan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southeastern Illinois,southeasternillinoiscollege,wadesabou84g,Wade Sabo,0.0,0.0,1.0,0.0,2.1,3.0,2.0,2.0,1.71,1.0,4.0,0.0,8.571,66.0,2.243,12.857,17.143,7.329,4.286,0.585,8.571
2024,2023-24,Southern Idaho,collegeofsouthernidaho,andrewwhite6xkk,Andrew White,0.0,0.0,0.0,0.0,2.2,5.0,8.0,7.0,7.0,3.0,4.0,,28.636,20.0,5.455,20.455,16.364,28.636,12.273,0.429,32.727
2024,2023-24,Southern Idaho,collegeofsouthernidaho,ashtonjohnsontjau,Ashton Johnson,2.0,2.0,2.0,0.0,28.3,15.0,8.0,4.0,4.0,8.0,29.0,0.5,1.272,446.0,0.671,4.77,9.223,1.272,2.544,2.0,2.544
2024,2023-24,Southern Idaho,collegeofsouthernidaho,brennenchappell2g2u,Brennen Chappell,0.0,1.0,0.0,0.0,10.1,7.0,2.0,2.0,4.1,2.0,12.0,1.0,1.782,319.0,1.099,6.238,10.693,3.653,1.782,0.488,1.782
2024,2023-24,Southern Idaho,collegeofsouthernidaho,brextenstarleylyvd,Brexten Starley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,brocksnowaqlc,Brock Snow,2.0,2.0,1.0,0.0,19.0,9.0,12.0,12.0,6.5,12.0,29.0,0.667,5.684,100.0,0.816,4.263,13.737,3.079,5.684,1.846,5.684
2024,2023-24,Southern Idaho,collegeofsouthernidaho,brodyduvallkuai,Brody Duvall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,charliecushinghvrf,Charlie Cushing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,colbycarter6mi2,Colby Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,colemanbobbwlvq,Coleman Bobb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,9.0,0.0,0.0,,0.0
2024,2023-24,Southern Idaho,collegeofsouthernidaho,cooperlittledikeguq7,Cooper Littledike,0.0,1.0,0.0,3.0,5.3,4.0,2.0,0.0,8.5,4.0,11.0,1.0,0.0,,2.358,6.792,18.679,14.434,6.792,0.471,3.396
2024,2023-24,Southern Idaho,collegeofsouthernidaho,coopersloanvn10,Cooper Sloan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,daxnewman22p3,Dax Newman,0.0,0.0,2.0,0.0,7.2,14.0,13.0,10.0,11.0,8.0,10.0,0.0,12.5,45.0,3.472,17.5,12.5,13.75,10.0,0.727,16.25
2024,2023-24,Southern Idaho,collegeofsouthernidaho,eliotjoneslgtr,Eliot Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,ethangardnerj5ih,Ethan Gardner,0.0,0.0,0.0,0.0,5.2,1.0,0.0,0.0,4.1,4.0,8.0,,0.0,,0.981,1.731,13.846,7.096,6.923,0.976,0.0
2024,2023-24,Southern Idaho,collegeofsouthernidaho,garrettmiller99fz,Garrett Miller,2.0,4.0,0.0,0.0,20.1,17.0,8.0,7.0,5.75,4.0,23.0,1.0,3.134,181.0,1.132,7.612,10.299,2.575,1.791,0.696,3.582
2024,2023-24,Southern Idaho,collegeofsouthernidaho,gavinschoonover3d7g,Gavin Schoonover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,jackbarker3drt,Jack Barker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,jackryangzbt,Jack Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,jantzenanderson73fg,Jantzen Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,juniorgarcia7org,Junior Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,kadenclowards7m4,Kaden Cloward,0.0,1.0,0.0,0.0,5.1,3.0,3.0,1.0,2.0,4.0,5.0,1.0,1.765,322.0,0.98,5.294,8.824,3.529,7.059,2.0,5.294
2024,2023-24,Southern Idaho,collegeofsouthernidaho,kadenschuckdg4a,Kaden Schuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,kylebassett0158,Kyle Bassett,0.0,0.0,0.0,0.0,0.1,0.0,2.0,2.0,6.0,2.0,0.0,,180.0,3.0,60.0,0.0,0.0,540.0,180.0,0.333,180.0
2024,2023-24,Southern Idaho,collegeofsouthernidaho,loganwestu9mx,Logan West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Southern Idaho,collegeofsouthernidaho,malcolmbartholomew1u6y,Malcolm Bartholomew,0.0,1.0,0.0,0.0,11.600000000000001,12.0,9.0,7.0,11.96,4.0,12.0,1.0,5.431,105.0,2.066,9.31,9.31,9.279,3.103,0.334,6.983
2024,2023-24,Southern Idaho,collegeofsouthernidaho,mariodeleoni6bx,Mario de Leon,0.0,0.0,0.0,0.0,3.5,5.0,3.0,1.0,8.75,2.0,5.0,,2.571,221.0,3.929,12.857,12.857,22.5,5.143,0.229,7.714
2024,2023-24,Southern Idaho,collegeofsouthernidaho,markhendersonxsbr,Mark Henderson,0.0,0.0,0.0,0.0,2.4,5.0,5.0,5.0,11.0,3.0,6.0,,18.75,30.0,6.667,18.75,22.5,41.25,11.25,0.273,18.75
2024,2023-24,Southern Idaho,collegeofsouthernidaho,nolanmillerr55v,Nolan Miller,0.0,0.0,0.0,0.0,0.1,1.0,2.0,2.0,9.0,3.0,1.0,,180.0,3.0,100.0,90.0,90.0,810.0,270.0,0.333,180.0
2024,2023-24,Southern Idaho,collegeofsouthernidaho,peytonhines17p1,Peyton Hines,0.0,0.0,0.0,0.0,0.1,4.0,6.0,6.0,18.0,2.0,0.0,,540.0,1.0,220.0,360.0,0.0,1620.0,180.0,0.111,540.0
2024,2023-24,Southern Idaho,collegeofsouthernidaho,sammyrichardstbkb,Sammy Richards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
